Date	Time	Cause	IP	Name	User agent	Request method	Request URI	Comment
2012-01-10	17:52:10	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2870-asegura-cfe-no-habra-aumento-en-el-cobro-domestico-de-luz-electrica.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:10	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2869-rechazan-representantes-sociales-aumento-a-tarifa.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:11	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2868-celebraran-27-anos-del-faot.html	25 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:11	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2867-registran-148-aspirantes-al-cee.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:12	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2866-afecta-a-ganaderos-sequia-en-sonora.html	25 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:12	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2865-reforzaran-lucha-contra-comida-chatarra.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:12	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2864-visitara-sonora-titular-de-sagarpa.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:13	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/144-varias/sonora-centro/2863-realizan-acciones-de-forma-ilegal-productores-rurales-burrola-encinas.html	25 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:13	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/86-sonora/seguridad.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:13	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/86-sonora/seguridad/142-lesiona-a-una-mujer-a-navajazos-por-un-celular.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:14	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/86-sonora/seguridad/143-le-dispara-su-vecino-en-su-propia-casa-en-el-coloso.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:14	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/86-sonora/seguridad/144-muere-mujer-de-52-anos-acuchillada-en-san-pedro.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:15	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/87-sonora/guaymas.html	25 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:15	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/87-sonora/guaymas/165-constata-alcalde-como-brilla-guaymas.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:15	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/87-sonora/guaymas/166-falla-otra-vez-el-agua.html	27 requests in less than 10 seconds (max = 10)
